VT_1,VT_2,VT_3,VT_4,VT_5,VT_6,VT_7,VT_8,VT_9,VT_10,VT_11,VT_12,VT_13,VT_14,VT_15,VT_16,VT_17,VT_18,VT_19,VT_20,VT_21,VT_22,VT_23,VT_24,VT_25,VT_26,VT_27,VT_28,VT_29,VT_30,VT_31,VT_32,ZS,longitude,latitude,BLD_HEIGHT,X,Y
-1.519210000000000,-1.519210000000000,-1.059570000000000,0.616720000000000,0.854470000000000,0.789270000000000,0.917070000000000,0.549580000000000,0.223670000000000,-0.112780000000000,-0.994500000000000,-1.828930000000000,-2.779490000000000,-1.740390000000000,-0.473400000000000,-1.683240000000000,-1.716400000000000,2.326280000000000,2.980870000000000,4.187940000000000,4.965410000000000,4.500120000000000,4.219320000000000,4.347120000000000,4.866050000000000,4.989790000000000,3.907760000000000,1.396300000000000,-1.345690000000000,-2.530400000000000,-2.719980000000000,-2.719980000000000,49.351579999999998,2.419840000000000,48.906019999999998,8.715000000000000,657472.248,6867491.902
-1.425750000000000,-1.425750000000000,-0.969300000000000,0.694760000000000,0.718250000000000,0.757910000000000,0.962450000000000,0.587270000000000,0.226610000000000,-0.141810000000000,-0.966270000000000,-1.759880000000000,-2.685490000000000,-1.760380000000000,-0.526740000000000,-1.690230000000000,-1.724900000000000,2.348140000000000,3.022360000000000,4.210540000000000,4.960820000000000,4.498370000000000,4.225770000000000,4.356380000000000,4.869900000000000,4.982440000000000,3.902040000000000,1.401250000000000,-1.347540000000000,-2.533930000000000,-2.729040000000000,-2.729040000000000,50.835419999999999,2.428380000000000,48.906010000000002,7.370000000000000,658098.241,6867486.224
-1.454580000000000,-1.454580000000000,-0.933260000000000,0.619350000000000,0.661740000000000,0.753340000000000,0.930680000000000,0.571020000000000,0.230760000000000,-0.158020000000000,-0.938050000000000,-1.690830000000000,-2.591490000000000,-1.780380000000000,-0.580080000000000,-1.697220000000000,-1.733390000000000,2.370000000000000,3.063860000000000,4.214010000000000,4.914560000000000,4.482020000000000,4.247300000000000,4.387770000000000,4.886350000000000,4.977500000000000,3.877880000000000,1.380340000000000,-1.350200000000000,-2.537550000000000,-2.734430000000000,-2.780340000000000,56.523640000000000,2.436920000000000,48.905990000000003,999.000000000000000,658724.227,6867479.502
-0.693670000000000,-0.693670000000000,0.021040000000000,1.044600000000000,1.487110000000000,1.719980000000000,1.477010000000000,0.985200000000000,0.403770000000000,-0.264110000000000,-0.752510000000000,-2.010580000000000,-2.627500000000000,-1.406130000000000,-0.757890000000000,-1.280770000000000,-1.461000000000000,2.013480000000000,3.209760000000000,3.784780000000000,4.849560000000000,4.497330000000000,4.606060000000000,4.607800000000000,5.023180000000000,5.211150000000000,3.861700000000000,1.204690000000000,-1.333040000000000,-2.359870000000000,-2.342060000000000,-2.342060000000000,46.289259999999999,2.223350000000000,48.900610000000000,999.000000000000000,643063.335,6867014.087
-0.909240000000000,-0.909240000000000,-0.164440000000000,0.874210000000000,1.485620000000000,1.750460000000000,1.496730000000000,1.022010000000000,0.453760000000000,-0.195130000000000,-0.799580000000000,-2.002530000000000,-2.638430000000000,-1.390490000000000,-0.734410000000000,-1.296400000000000,-1.492440000000000,2.011880000000000,3.208810000000000,3.778870000000000,4.817830000000000,4.508770000000000,4.605810000000000,4.605350000000000,5.051690000000000,5.201090000000000,3.843730000000000,1.216730000000000,-1.329660000000000,-2.368120000000000,-2.355570000000000,-2.355570000000000,50.924190000000003,2.231900000000000,48.900599999999997,16.734439999999999,643690.109,6867006.843
-1.124800000000000,-1.124800000000000,-0.349930000000000,0.703830000000000,1.484140000000000,1.780940000000000,1.516450000000000,1.058820000000000,0.503750000000000,-0.126150000000000,-0.813240000000000,-2.026820000000000,-2.635620000000000,-1.437950000000000,-0.727390000000000,-1.298530000000000,-1.510340000000000,2.018390000000000,3.205350000000000,3.772970000000000,4.786110000000000,4.520210000000000,4.605550000000000,4.602910000000000,5.080190000000000,5.191040000000000,3.825760000000000,1.228760000000000,-1.326290000000000,-2.376370000000000,-2.369090000000000,-2.369090000000000,50.444319999999998,2.240440000000000,48.900599999999997,17.496670000000002,644316.163,6867000.787
-0.944550000000000,-0.944550000000000,-0.418070000000000,0.629510000000000,1.500920000000000,1.807850000000000,1.505350000000000,1.036180000000000,0.479130000000000,-0.116330000000000,-0.809050000000000,-2.022630000000000,-2.625730000000000,-1.385050000000000,-0.714150000000000,-1.312960000000000,-1.518100000000000,2.043850000000000,3.211340000000000,3.831000000000000,4.736260000000000,4.502190000000000,4.593520000000000,4.603920000000000,5.125940000000000,5.192450000000000,3.827080000000000,1.240850000000000,-1.326090000000000,-2.388460000000000,-2.382030000000000,-2.382030000000000,48.529249999999998,2.248980000000000,48.900599999999997,11.334440000000001,644942.217,6866994.799
-1.432340000000000,-1.432340000000000,-0.371930000000000,0.834340000000000,1.449080000000000,1.853170000000000,1.494510000000000,1.039580000000000,0.481580000000000,-0.108520000000000,-0.794610000000000,-2.072550000000000,-2.654380000000000,-1.413040000000000,-0.703370000000000,-1.328810000000000,-1.506880000000000,2.036930000000000,3.243560000000000,3.906980000000000,4.680770000000000,4.464630000000000,4.567570000000000,4.613820000000000,5.159530000000000,5.185380000000000,3.831060000000000,1.267420000000000,-1.316180000000000,-2.410350000000000,-2.393590000000000,-2.393590000000000,45.164879999999997,2.257520000000000,48.900590000000001,13.743330000000000,645568.261,6866987.766
-1.158630000000000,-1.158630000000000,-0.637490000000000,0.406580000000000,1.356650000000000,1.873990000000000,1.473110000000000,1.021190000000000,0.429340000000000,-0.144790000000000,-0.766630000000000,-2.063980000000000,-2.669210000000000,-1.397800000000000,-0.709080000000000,-1.356780000000000,-1.561820000000000,2.067980000000000,3.277840000000000,3.972660000000000,4.702680000000000,4.429940000000000,4.528210000000000,4.609340000000000,5.159920000000000,5.179770000000000,3.830050000000000,1.283610000000000,-1.300520000000000,-2.433800000000000,-2.404180000000000,-2.404180000000000,40.355170000000001,2.266060000000000,48.900590000000001,14.141109999999999,646194.316,6866981.913
-1.749510000000000,-1.749510000000000,-0.584430000000000,0.631650000000000,1.250680000000000,1.872770000000000,1.447580000000000,1.023160000000000,0.420620000000000,-0.130360000000000,-0.727340000000000,-2.121570000000000,-2.659850000000000,-1.395420000000000,-0.682480000000000,-1.378940000000000,-1.576380000000000,2.101530000000000,3.306060000000000,4.017690000000000,4.770540000000000,4.404340000000000,4.503450000000000,4.597060000000000,5.123710000000000,5.148440000000000,3.831040000000000,1.297590000000000,-1.285150000000000,-2.450470000000000,-2.419240000000000,-2.419240000000000,36.791989999999998,2.274600000000000,48.900579999999998,17.555000000000000,646820.362,6866975.016
-1.535960000000000,-1.535960000000000,-1.368980000000000,0.167020000000000,1.285530000000000,1.855450000000000,1.404000000000000,0.979940000000000,0.433010000000000,-0.077440000000000,-0.795060000000000,-2.066370000000000,-2.618170000000000,-1.352970000000000,-0.643240000000000,-1.390980000000000,-1.633740000000000,2.162300000000000,3.288920000000000,4.110420000000000,4.846380000000000,4.408720000000000,4.484950000000000,4.579040000000000,5.075980000000000,5.121670000000000,3.836690000000000,1.293150000000000,-1.276900000000000,-2.464610000000000,-2.436010000000000,-2.436010000000000,34.616770000000002,2.283150000000000,48.900579999999998,16.993330000000000,647447.152,6866969.291
-1.802480000000000,-1.802480000000000,-0.984060000000000,0.691280000000000,1.279640000000000,1.919160000000000,1.420440000000000,0.989160000000000,0.507100000000000,-0.174170000000000,-0.836500000000000,-2.149680000000000,-2.602740000000000,-1.246770000000000,-0.621960000000000,-1.385570000000000,-1.642540000000000,2.252560000000000,3.240270000000000,4.191170000000000,4.880240000000000,4.421770000000000,4.462140000000000,4.559070000000000,5.033460000000000,5.104780000000000,3.838880000000000,1.270640000000000,-1.270850000000000,-2.465580000000000,-2.461150000000000,-2.461150000000000,35.523209999999999,2.291690000000000,48.900570000000002,16.933330000000002,648073.199,6866962.529
-1.420830000000000,-1.420830000000000,-1.742010000000000,0.344000000000000,1.384890000000000,1.975990000000000,1.429700000000000,0.994790000000000,0.531610000000000,-0.235920000000000,-0.808580000000000,-2.138660000000000,-2.677010000000000,-1.310190000000000,-0.561210000000000,-1.389440000000000,-1.698150000000000,2.259990000000000,3.212840000000000,4.212870000000000,4.898010000000000,4.461580000000000,4.442530000000000,4.524390000000000,5.003070000000000,5.087680000000000,3.853390000000000,1.232620000000000,-1.272070000000000,-2.459360000000000,-2.487250000000000,-2.487250000000000,35.407820000000001,2.300230000000000,48.900570000000002,10.147779999999999,648699.257,6866956.947
-1.522450000000000,-1.522450000000000,-1.215140000000000,0.734440000000000,1.283600000000000,2.000480000000000,1.478390000000000,0.991610000000000,0.539500000000000,-0.306470000000000,-0.756850000000000,-2.251660000000000,-2.742550000000000,-1.303670000000000,-0.476910000000000,-1.394340000000000,-1.716480000000000,2.212600000000000,3.190520000000000,4.173930000000000,4.903330000000000,4.514440000000000,4.429830000000000,4.509260000000000,4.983730000000000,5.086700000000000,3.880870000000000,1.209180000000000,-1.278620000000000,-2.450590000000000,-2.510800000000000,-2.510800000000000,35.311360000000001,2.308770000000000,48.900559999999999,10.571669999999999,649325.306,6866950.321
-1.553490000000000,-1.553490000000000,-2.001320000000000,0.403960000000000,1.308420000000000,1.903340000000000,1.500440000000000,0.989750000000000,0.546300000000000,-0.299490000000000,-0.788120000000000,-2.281350000000000,-2.845010000000000,-1.295390000000000,-0.428830000000000,-1.428110000000000,-1.740540000000000,2.171430000000000,3.165100000000000,4.095220000000000,4.869970000000000,4.547800000000000,4.423100000000000,4.497530000000000,4.995510000000000,5.078520000000000,3.912700000000000,1.195750000000000,-1.299750000000000,-2.447410000000000,-2.527950000000000,-2.527950000000000,39.115560000000002,2.317310000000000,48.900550000000003,11.876670000000001,649951.356,6866943.762
-1.422510000000000,-1.422510000000000,-0.914990000000000,0.637570000000000,1.150270000000000,1.756690000000000,1.513710000000000,0.982960000000000,0.539570000000000,-0.282330000000000,-0.821320000000000,-2.339260000000000,-2.876070000000000,-1.290980000000000,-0.421580000000000,-1.452450000000000,-1.777220000000000,2.207680000000000,3.150550000000000,4.036430000000000,4.851370000000000,4.574620000000000,4.402060000000000,4.492960000000000,5.019530000000000,5.090420000000000,3.940620000000000,1.188820000000000,-1.326130000000000,-2.440900000000000,-2.550990000000000,-2.550990000000000,47.870240000000003,2.325860000000000,48.900539999999999,17.465000000000000,650578.140,6866937.265
-1.351310000000000,-1.351310000000000,-1.287360000000000,0.301250000000000,1.172240000000000,1.594090000000000,1.472640000000000,0.905490000000000,0.468080000000000,-0.251030000000000,-0.763140000000000,-2.407370000000000,-2.827810000000000,-1.235000000000000,-0.393030000000000,-1.494060000000000,-1.806530000000000,2.245080000000000,3.108760000000000,4.020000000000000,4.904510000000000,4.572560000000000,4.345940000000000,4.481670000000000,5.023030000000000,5.125830000000000,3.962340000000000,1.194440000000000,-1.357750000000000,-2.440410000000000,-2.570760000000000,-2.570760000000000,54.356980000000000,2.334400000000000,48.900530000000003,16.345559999999999,651204.191,6866930.842
-1.270440000000000,-1.270440000000000,-0.641260000000000,0.477920000000000,1.072110000000000,1.533290000000000,1.509020000000000,0.886360000000000,0.407310000000000,-0.207080000000000,-0.812460000000000,-2.387620000000000,-2.859020000000000,-1.374550000000000,-0.396980000000000,-1.505090000000000,-1.768270000000000,2.395500000000000,3.082790000000000,4.039950000000000,4.960800000000000,4.543850000000000,4.288250000000000,4.473150000000000,5.006950000000000,5.168240000000000,3.995270000000000,1.227190000000000,-1.383380000000000,-2.451620000000000,-2.587580000000000,-2.587580000000000,55.315260000000002,2.342940000000000,48.900520000000000,17.795000000000002,651830.243,6866924.486
-1.265040000000000,-1.265040000000000,-1.086090000000000,0.284530000000000,1.150350000000000,1.463010000000000,1.384580000000000,0.875610000000000,0.431480000000000,-0.160900000000000,-0.902330000000000,-2.327330000000000,-2.889130000000000,-1.375780000000000,-0.442020000000000,-1.517810000000000,-1.754310000000000,2.327160000000000,3.107860000000000,4.030280000000000,4.974380000000000,4.523810000000000,4.250140000000000,4.446370000000000,4.987360000000000,5.188370000000000,4.027180000000000,1.277590000000000,-1.401520000000000,-2.468480000000000,-2.600600000000000,-2.600600000000000,49.585549999999998,2.351480000000000,48.900509999999997,10.642220000000000,652456.296,6866918.198
-1.239980000000000,-1.239980000000000,-0.838860000000000,0.293520000000000,0.964360000000000,1.418430000000000,1.366920000000000,0.882730000000000,0.483760000000000,-0.136080000000000,-0.938090000000000,-2.288450000000000,-2.927480000000000,-1.422470000000000,-0.439640000000000,-1.505620000000000,-1.650670000000000,2.292050000000000,3.157360000000000,3.995640000000000,4.936540000000000,4.509540000000000,4.223630000000000,4.400060000000000,5.012320000000000,5.165640000000000,4.028500000000000,1.341800000000000,-1.393320000000000,-2.483320000000000,-2.616020000000000,-2.616020000000000,46.862800000000000,2.360020000000000,48.900500000000001,11.038330000000000,653082.350,6866911.978
-1.392100000000000,-1.392100000000000,-1.167370000000000,0.141580000000000,0.911880000000000,1.373890000000000,1.245990000000000,0.799210000000000,0.429430000000000,-0.125970000000000,-0.910470000000000,-2.243200000000000,-2.983580000000000,-1.458130000000000,-0.424720000000000,-1.514380000000000,-1.592730000000000,2.256470000000000,3.225630000000000,3.948280000000000,4.868390000000000,4.487370000000000,4.218650000000000,4.381980000000000,5.006660000000000,5.120490000000000,4.015520000000000,1.373150000000000,-1.392990000000000,-2.494360000000000,-2.634720000000000,-2.634720000000000,48.295290000000001,2.368560000000000,48.900489999999998,17.705559999999998,653708.405,6866905.826
-1.373990000000000,-1.373990000000000,-0.929490000000000,0.127310000000000,0.715550000000000,1.300150000000000,1.193020000000000,0.805630000000000,0.407060000000000,-0.123810000000000,-0.890260000000000,-2.181670000000000,-3.044450000000000,-1.444210000000000,-0.490180000000000,-1.515480000000000,-1.570610000000000,2.224950000000000,3.258570000000000,3.898920000000000,4.822170000000000,4.459140000000000,4.230290000000000,4.378950000000000,4.959310000000000,5.079480000000000,3.992550000000000,1.414190000000000,-1.377400000000000,-2.503730000000000,-2.654870000000000,-2.654870000000000,48.053519999999999,2.377110000000000,48.900480000000002,13.496670000000000,654335.193,6866899.736
-1.327300000000000,-1.327300000000000,-1.178240000000000,0.119740000000000,0.718410000000000,1.243940000000000,1.058840000000000,0.713560000000000,0.343150000000000,-0.122000000000000,-0.930670000000000,-2.045020000000000,-3.150020000000000,-1.442230000000000,-0.423550000000000,-1.522770000000000,-1.588840000000000,2.193900000000000,3.249970000000000,3.989790000000000,4.867380000000000,4.468860000000000,4.263300000000000,4.390100000000000,4.908420000000000,5.035400000000000,3.953130000000000,1.405950000000000,-1.370310000000000,-2.508340000000000,-2.677080000000000,-2.677080000000000,49.261960000000002,2.385650000000000,48.900460000000002,16.532219999999999,654961.241,6866892.607
-1.390020000000000,-1.390020000000000,-1.071080000000000,0.209040000000000,0.633480000000000,1.156330000000000,1.047370000000000,0.706810000000000,0.349530000000000,-0.152810000000000,-0.943150000000000,-1.957940000000000,-3.173500000000000,-1.597810000000000,-0.382690000000000,-1.549300000000000,-1.666850000000000,2.213990000000000,3.203080000000000,4.137400000000000,4.917390000000000,4.487250000000000,4.282650000000000,4.395740000000000,4.867500000000000,5.001590000000000,3.935570000000000,1.431890000000000,-1.358900000000000,-2.514920000000000,-2.694360000000000,-2.694360000000000,50.796729999999997,2.394190000000000,48.900449999999999,8.795000000000000,655587.298,6866886.658
-1.287060000000000,-1.287060000000000,-1.130330000000000,0.215520000000000,0.590150000000000,1.068720000000000,0.942670000000000,0.589340000000000,0.318620000000000,-0.164200000000000,-0.904990000000000,-1.918100000000000,-3.084660000000000,-1.564610000000000,-0.373990000000000,-1.594450000000000,-1.745100000000000,2.250460000000000,3.099840000000000,4.149650000000000,4.919710000000000,4.529540000000000,4.311950000000000,4.384280000000000,4.852890000000000,4.969250000000000,3.898140000000000,1.419600000000000,-1.356760000000000,-2.519980000000000,-2.709270000000000,-2.709270000000000,52.209519999999998,2.402730000000000,48.900440000000003,10.075559999999999,656213.356,6866880.776
-1.113640000000000,-1.113640000000000,-1.113720000000000,0.328230000000000,0.493360000000000,0.933190000000000,0.903480000000000,0.576180000000000,0.304890000000000,-0.159390000000000,-0.826010000000000,-1.877670000000000,-2.942370000000000,-1.680360000000000,-0.376580000000000,-1.654830000000000,-1.767150000000000,2.338300000000000,2.967220000000000,4.113370000000000,4.934990000000000,4.575320000000000,4.319990000000000,4.373670000000000,4.840110000000000,4.949140000000000,3.887630000000000,1.436910000000000,-1.350140000000000,-2.523160000000000,-2.722230000000000,-2.722230000000000,51.560180000000003,2.411270000000000,48.900419999999997,11.211670000000000,656839.406,6866873.850
-1.078360000000000,-1.078360000000000,-1.172730000000000,0.344320000000000,0.499750000000000,0.916440000000000,0.844170000000000,0.524130000000000,0.291490000000000,-0.162480000000000,-0.833670000000000,-1.796030000000000,-2.771600000000000,-1.691050000000000,-0.456790000000000,-1.699160000000000,-1.757460000000000,2.356280000000000,2.945260000000000,4.101160000000000,4.953750000000000,4.605690000000000,4.313870000000000,4.376630000000000,4.841100000000000,4.934520000000000,3.863020000000000,1.418060000000000,-1.352340000000000,-2.529500000000000,-2.732170000000000,-2.732170000000000,53.130060000000000,2.419820000000000,48.900410000000001,13.168889999999999,657466.199,6866868.099
-1.272540000000000,-1.272540000000000,-1.000510000000000,0.478240000000000,0.397570000000000,0.807390000000000,0.869890000000000,0.541290000000000,0.295190000000000,-0.197650000000000,-0.832150000000000,-1.721330000000000,-2.673050000000000,-1.705250000000000,-0.537040000000000,-1.724660000000000,-1.726710000000000,2.371440000000000,2.986740000000000,4.107140000000000,4.953610000000000,4.603260000000000,4.312990000000000,4.393270000000000,4.852500000000000,4.925320000000000,3.854100000000000,1.425810000000000,-1.350770000000000,-2.535240000000000,-2.739610000000000,-2.739610000000000,55.227980000000002,2.428360000000000,48.900390000000002,5.968330000000000,658092.251,6866861.309
-1.296920000000000,-1.296920000000000,-0.950680000000000,0.425850000000000,0.387880000000000,0.796250000000000,0.850320000000000,0.517210000000000,0.285040000000000,-0.207600000000000,-0.830630000000000,-1.646630000000000,-2.574490000000000,-1.719440000000000,-0.617290000000000,-1.750170000000000,-1.695960000000000,2.386610000000000,3.028220000000000,4.132070000000000,4.907080000000000,4.572870000000000,4.322580000000000,4.419470000000000,4.870670000000000,4.922940000000000,3.832710000000000,1.398150000000000,-1.352980000000000,-2.540790000000000,-2.744330000000000,-2.790340000000000,67.129120000000000,2.436900000000000,48.900370000000002,999.000000000000000,658718.304,6866854.586
-0.344810000000000,-0.344810000000000,-0.189680000000000,1.124040000000000,1.338340000000000,1.554110000000000,1.436830000000000,0.947620000000000,0.439830000000000,-0.310850000000000,-0.739870000000000,-2.086310000000000,-2.629810000000000,-1.383650000000000,-0.754290000000000,-1.287080000000000,-1.434280000000000,2.007860000000000,3.223790000000000,3.805010000000000,4.791420000000000,4.477450000000000,4.632610000000000,4.669720000000000,5.033530000000000,5.182860000000000,3.867480000000000,1.172100000000000,-1.339180000000000,-2.365350000000000,-2.355490000000000,-2.355490000000000,50.115569999999998,2.223350000000000,48.894990000000000,999.000000000000000,643057.188,6866389.177
-0.498400000000000,-0.498400000000000,-0.252620000000000,1.000220000000000,1.298210000000000,1.631580000000000,1.476200000000000,0.987380000000000,0.497010000000000,-0.245100000000000,-0.785000000000000,-2.089080000000000,-2.643360000000000,-1.366910000000000,-0.730110000000000,-1.307060000000000,-1.464000000000000,2.009310000000000,3.222980000000000,3.796700000000000,4.764210000000000,4.477000000000000,4.631900000000000,4.656710000000000,5.051050000000000,5.183100000000000,3.847750000000000,1.191870000000000,-1.330750000000000,-2.377240000000000,-2.366460000000000,-2.366460000000000,61.417070000000002,2.231890000000000,48.894990000000000,32.756670000000000,643683.308,6866383.053
-0.652000000000000,-0.652000000000000,-0.315570000000000,0.876400000000000,1.258090000000000,1.709060000000000,1.515570000000000,1.027130000000000,0.554190000000000,-0.179340000000000,-0.785460000000000,-2.099770000000000,-2.637160000000000,-1.409910000000000,-0.743710000000000,-1.316380000000000,-1.468540000000000,1.991510000000000,3.227640000000000,3.788390000000000,4.737000000000000,4.476550000000000,4.631200000000000,4.643690000000000,5.068580000000000,5.183350000000000,3.828010000000000,1.211630000000000,-1.322330000000000,-2.389130000000000,-2.377430000000000,-2.377430000000000,56.374890000000001,2.240430000000000,48.894990000000000,27.449999999999999,644309.429,6866376.996
-0.769190000000000,-0.769190000000000,-0.623670000000000,0.410520000000000,1.223800000000000,1.791660000000000,1.542640000000000,1.012140000000000,0.507110000000000,-0.164660000000000,-0.785880000000000,-2.016310000000000,-2.656690000000000,-1.355290000000000,-0.725770000000000,-1.324890000000000,-1.500820000000000,2.018870000000000,3.243070000000000,3.849950000000000,4.702910000000000,4.467650000000000,4.612130000000000,4.625110000000000,5.105530000000000,5.190830000000000,3.827550000000000,1.232510000000000,-1.311200000000000,-2.406860000000000,-2.392120000000000,-2.392120000000000,47.840290000000003,2.248970000000000,48.894979999999997,24.684999999999999,644935.540,6866369.895
-1.093360000000000,-1.093360000000000,-0.499020000000000,0.587340000000000,1.167490000000000,1.844690000000000,1.632110000000000,1.032830000000000,0.536770000000000,-0.132960000000000,-0.743070000000000,-2.069430000000000,-2.669650000000000,-1.429120000000000,-0.701790000000000,-1.336520000000000,-1.522240000000000,2.024420000000000,3.266150000000000,3.950620000000000,4.655600000000000,4.441320000000000,4.585060000000000,4.620550000000000,5.138660000000000,5.174760000000000,3.824300000000000,1.259510000000000,-1.293900000000000,-2.426560000000000,-2.405620000000000,-2.405620000000000,38.428570000000001,2.257510000000000,48.894979999999997,16.777500000000000,645561.662,6866363.973
-1.095510000000000,-1.095510000000000,-1.124150000000000,0.388940000000000,1.171140000000000,1.858670000000000,1.627650000000000,0.986510000000000,0.450360000000000,-0.140600000000000,-0.741180000000000,-2.062330000000000,-2.667550000000000,-1.420310000000000,-0.685240000000000,-1.354790000000000,-1.587040000000000,2.081610000000000,3.287650000000000,4.034130000000000,4.691570000000000,4.433480000000000,4.550440000000000,4.582760000000000,5.132640000000000,5.165380000000000,3.820110000000000,1.266570000000000,-1.282160000000000,-2.438690000000000,-2.420980000000000,-2.420980000000000,35.325319999999998,2.266060000000000,48.894970000000001,15.045000000000000,646188.508,6866357.001
-1.153850000000000,-1.153850000000000,-0.734500000000000,0.673450000000000,1.043090000000000,1.837420000000000,1.607110000000000,0.982530000000000,0.367770000000000,-0.096700000000000,-0.715160000000000,-2.118400000000000,-2.660670000000000,-1.431390000000000,-0.659200000000000,-1.366220000000000,-1.609080000000000,2.118580000000000,3.292940000000000,4.082450000000000,4.781820000000000,4.418280000000000,4.525000000000000,4.552230000000000,5.108730000000000,5.144210000000000,3.806550000000000,1.276030000000000,-1.271620000000000,-2.454700000000000,-2.437110000000000,-2.437110000000000,35.659250000000000,2.274600000000000,48.894970000000001,18.059999999999999,646814.631,6866351.215
-1.024490000000000,-1.024490000000000,-1.550180000000000,0.372160000000000,1.111420000000000,1.830100000000000,1.551750000000000,0.960690000000000,0.330710000000000,-0.037210000000000,-0.789960000000000,-2.093790000000000,-2.611410000000000,-1.362160000000000,-0.593920000000000,-1.398010000000000,-1.660220000000000,2.197870000000000,3.268750000000000,4.155080000000000,4.866170000000000,4.414260000000000,4.495100000000000,4.541270000000000,5.080130000000000,5.114200000000000,3.804890000000000,1.261680000000000,-1.272260000000000,-2.461530000000000,-2.456780000000000,-2.456780000000000,36.994970000000002,2.283140000000000,48.894959999999998,15.763330000000000,647440.745,6866344.384
-1.191720000000000,-1.191720000000000,-1.314400000000000,0.496220000000000,1.008240000000000,1.820350000000000,1.545780000000000,0.955900000000000,0.405550000000000,-0.033580000000000,-0.882530000000000,-2.136150000000000,-2.588820000000000,-1.286100000000000,-0.601250000000000,-1.406530000000000,-1.670130000000000,2.267280000000000,3.222890000000000,4.207650000000000,4.902690000000000,4.424770000000000,4.469640000000000,4.546480000000000,5.040360000000000,5.098680000000000,3.805860000000000,1.242920000000000,-1.279490000000000,-2.458830000000000,-2.481150000000000,-2.481150000000000,38.757140000000000,2.291680000000000,48.894959999999998,17.642499999999998,648066.870,6866338.734
-1.283290000000000,-1.283290000000000,-2.094550000000000,0.641440000000000,1.152730000000000,1.876840000000000,1.561160000000000,0.961170000000000,0.444360000000000,-0.058100000000000,-0.907450000000000,-2.133150000000000,-2.656580000000000,-1.293470000000000,-0.539180000000000,-1.442040000000000,-1.701330000000000,2.251300000000000,3.198900000000000,4.206420000000000,4.902470000000000,4.448040000000000,4.462180000000000,4.542470000000000,5.018910000000000,5.083890000000000,3.812380000000000,1.215770000000000,-1.290690000000000,-2.449310000000000,-2.507730000000000,-2.507730000000000,39.097560000000001,2.300220000000000,48.894950000000001,23.201670000000000,648692.986,6866332.039
-1.302830000000000,-1.302830000000000,-1.489540000000000,0.710620000000000,1.063170000000000,1.946790000000000,1.598200000000000,0.906310000000000,0.463300000000000,-0.137150000000000,-0.859720000000000,-2.196310000000000,-2.744310000000000,-1.349230000000000,-0.492330000000000,-1.438280000000000,-1.708320000000000,2.192190000000000,3.192040000000000,4.150350000000000,4.890480000000000,4.488130000000000,4.464310000000000,4.552660000000000,5.008920000000000,5.090240000000000,3.839690000000000,1.198650000000000,-1.306860000000000,-2.434850000000000,-2.534730000000000,-2.534730000000000,39.513800000000003,2.308760000000000,48.894939999999998,12.762499999999999,649319.102,6866325.412
-1.260690000000000,-1.260690000000000,-1.910630000000000,0.672860000000000,1.185010000000000,1.989590000000000,1.593820000000000,0.849290000000000,0.441170000000000,-0.164750000000000,-0.858020000000000,-2.234910000000000,-2.842670000000000,-1.257470000000000,-0.457630000000000,-1.449070000000000,-1.723680000000000,2.160180000000000,3.167760000000000,4.094950000000000,4.854620000000000,4.511160000000000,4.456070000000000,4.558090000000000,5.017700000000000,5.090160000000000,3.868450000000000,1.195730000000000,-1.337080000000000,-2.426940000000000,-2.554230000000000,-2.554230000000000,44.597560000000001,2.317300000000000,48.894939999999998,13.311669999999999,649945.229,6866319.965
-0.961750000000000,-0.961750000000000,-1.075250000000000,0.811410000000000,1.172400000000000,1.966620000000000,1.583180000000000,0.823150000000000,0.449670000000000,-0.169480000000000,-0.925830000000000,-2.289960000000000,-2.936300000000000,-1.280010000000000,-0.409000000000000,-1.443360000000000,-1.719820000000000,2.212600000000000,3.186240000000000,4.061800000000000,4.814630000000000,4.535120000000000,4.442800000000000,4.562240000000000,5.039930000000000,5.081150000000000,3.906190000000000,1.201160000000000,-1.365680000000000,-2.426410000000000,-2.571330000000000,-2.571330000000000,56.989289999999997,2.325840000000000,48.894930000000002,20.042500000000000,650571.348,6866313.473
-0.980560000000000,-0.980560000000000,-1.346400000000000,0.520380000000000,1.144990000000000,1.796730000000000,1.531390000000000,0.776250000000000,0.425790000000000,-0.179660000000000,-0.901150000000000,-2.360090000000000,-2.948610000000000,-1.212020000000000,-0.402760000000000,-1.469250000000000,-1.766370000000000,2.279830000000000,3.198190000000000,4.050950000000000,4.816070000000000,4.548950000000000,4.412340000000000,4.547390000000000,5.031510000000000,5.079440000000000,3.938300000000000,1.220540000000000,-1.393560000000000,-2.434030000000000,-2.587390000000000,-2.587390000000000,70.140580000000000,2.334380000000000,48.894919999999999,19.236670000000000,651197.466,6866307.049
